_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831008472,false,finalized,5,11/18/2015 23:01:07,punt,0.8095,It is fourth down and inches. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008473,false,finalized,5,11/21/2015 14:55:51,kick a field goal,0.6252,It is fourth down and inches. The ball is on your opponent's 1 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008474,false,finalized,5,11/21/2015 17:21:43,kick a field goal,1.0,It is fourth down and inches. The ball is on your opponent's 5 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008475,false,finalized,5,11/19/2015 04:27:32,kick a field goal,0.8081,It is fourth down and inches. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008476,false,finalized,5,11/20/2015 21:20:21,punt,0.4345,It is fourth down and inches. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008477,false,finalized,5,11/20/2015 14:30:12,punt,1.0,It is fourth down and inches. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008478,false,finalized,5,11/19/2015 08:11:56,punt,0.8091,It is fourth down and inches. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008479,false,finalized,5,11/19/2015 15:37:22,kneel down,0.4118,It is fourth down and inches. The ball is on your opponent's 1 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008480,false,finalized,5,11/21/2015 02:57:44,kick a field goal,0.8198,It is fourth down and inches. The ball is on your opponent's 5 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008481,false,finalized,5,11/21/2015 18:30:57,kick a field goal,0.6168,It is fourth down and inches. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008482,false,finalized,5,11/21/2015 01:58:23,kneel down,1.0,It is fourth down and inches. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008483,false,finalized,5,11/18/2015 21:12:37,kneel down,0.5976,It is fourth down and inches. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008484,false,finalized,5,11/19/2015 04:07:21,kneel down,0.596,It is fourth down and inches. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008485,false,finalized,5,11/21/2015 04:41:16,kick a field goal,0.6275,It is fourth down and inches. The ball is on your opponent's 1 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008487,false,finalized,5,11/19/2015 02:18:06,kick a field goal,1.0,It is fourth down and inches. The ball is on your opponent's 5 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008488,false,finalized,5,11/19/2015 10:22:09,kick a field goal,0.8137,It is fourth down and inches. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008489,false,finalized,5,11/19/2015 00:22:46,run,0.5882,It is fourth down and inches. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008490,false,finalized,5,11/19/2015 10:21:43,punt,0.6162,It is fourth down and inches. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008491,false,finalized,5,11/18/2015 21:10:34,punt,1.0,It is fourth down and inches. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008492,false,finalized,5,11/21/2015 11:53:46,run,0.5834,It is fourth down and inches. The ball is on your opponent's 1 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008493,false,finalized,5,11/19/2015 01:52:50,kick a field goal,0.8104,It is fourth down and inches. The ball is on your opponent's 5 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008494,false,finalized,5,11/20/2015 10:32:47,kick a field goal,1.0,It is fourth down and inches. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008495,false,finalized,5,11/21/2015 16:09:22,punt,0.6008,It is fourth down and inches. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008496,false,finalized,5,11/19/2015 17:15:21,punt,0.6031,It is fourth down and inches. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008497,false,finalized,5,11/20/2015 19:10:02,punt,0.6026,It is fourth down and inches. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008498,false,finalized,5,11/19/2015 07:02:39,run,0.8119,It is fourth down and inches. The ball is on your opponent's 1 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008499,false,finalized,5,11/19/2015 05:23:03,kick a field goal,0.4094,It is fourth down and inches. The ball is on your opponent's 1 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008500,false,finalized,5,11/21/2015 03:42:55,run,0.5926,It is fourth down and inches. The ball is on your opponent's 1 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008501,false,finalized,5,11/19/2015 07:00:29,run,0.6113,It is fourth down and inches. The ball is on your opponent's 1 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008502,false,finalized,5,11/19/2015 15:50:24,kick a field goal,0.5922,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008503,false,finalized,5,11/20/2015 10:35:57,run,0.7922,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008504,false,finalized,5,11/20/2015 18:39:21,run,0.6083,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008505,false,finalized,5,11/18/2015 22:09:38,run,1.0,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008506,false,finalized,5,11/19/2015 13:28:10,kick a field goal,0.5939,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008507,false,finalized,5,11/20/2015 22:59:19,run,0.3481,It is fourth down and inches. The ball is on your opponent's 1 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008508,false,finalized,5,11/18/2015 21:16:17,Don't know / it depends,0.6234,It is fourth down and inches. The ball is on your opponent's 5 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008509,false,finalized,5,11/21/2015 18:21:48,run,0.5882,It is fourth down and inches. The ball is on your opponent's 5 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008510,false,finalized,5,11/21/2015 19:23:06,kick a field goal,0.7842,It is fourth down and inches. The ball is on your opponent's 5 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008511,false,finalized,5,11/21/2015 01:18:37,kick a field goal,0.6091,It is fourth down and inches. The ball is on your opponent's 5 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008512,false,finalized,5,11/20/2015 16:01:55,kick a field goal,0.5866,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008513,false,finalized,5,11/20/2015 23:32:30,Don't know / it depends,0.4281,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008514,false,finalized,5,11/20/2015 21:20:21,kick a field goal,0.6151,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008515,false,finalized,5,11/21/2015 03:30:15,run,0.793,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008516,false,finalized,5,11/21/2015 19:27:42,kick a field goal,1.0,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008517,false,finalized,5,11/20/2015 21:20:21,kick a field goal,0.6429,It is fourth down and inches. The ball is on your opponent's 5 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008518,false,finalized,5,11/21/2015 19:04:19,kick a field goal,0.5992,It is fourth down and inches. The ball is on your opponent's 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008519,false,finalized,5,11/18/2015 23:16:03,kick a field goal,0.6176,It is fourth down and inches. The ball is on your opponent's 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008520,false,finalized,5,11/21/2015 04:07:52,kick a field goal,0.5872,It is fourth down and inches. The ball is on your opponent's 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008521,false,finalized,5,11/18/2015 23:23:14,kick a field goal,0.6176,It is fourth down and inches. The ball is on your opponent's 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008522,false,finalized,5,11/18/2015 22:30:36,kick a field goal,0.8095,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008523,false,finalized,5,11/20/2015 21:04:29,kick a field goal,0.5638,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008524,false,finalized,5,11/20/2015 22:47:59,kick a field goal,0.6116,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008525,false,finalized,5,11/21/2015 04:01:12,run,0.7905,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008526,false,finalized,5,11/19/2015 02:54:39,kick a field goal,0.8235,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008527,false,finalized,5,11/19/2015 17:15:21,run,0.3969,It is fourth down and inches. The ball is on your opponent's 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008528,false,finalized,5,11/18/2015 22:06:18,kick a field goal,0.589,It is fourth down and inches. The ball is on your opponent's 40 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008529,false,finalized,5,11/21/2015 10:49:15,kick a field goal,0.3987,It is fourth down and inches. The ball is on your opponent's 40 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008530,false,finalized,5,11/20/2015 07:36:03,run,0.4221,It is fourth down and inches. The ball is on your opponent's 40 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008531,false,finalized,5,11/21/2015 10:49:15,Don't know / it depends,0.4005,It is fourth down and inches. The ball is on your opponent's 40 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008532,false,finalized,5,11/21/2015 18:30:22,run,0.4149,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008533,false,finalized,5,11/19/2015 01:46:41,Don't know / it depends,0.6139,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008534,false,finalized,5,11/21/2015 01:18:37,kick a field goal,0.4,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008535,false,finalized,5,11/19/2015 02:18:06,run,1.0,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008536,false,finalized,5,11/21/2015 12:56:51,kick a field goal,0.5854,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008537,false,finalized,5,11/20/2015 19:50:57,punt,0.4118,It is fourth down and inches. The ball is on your opponent's 40 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008538,false,finalized,5,11/21/2015 04:07:03,punt,0.6311,It is fourth down and inches. The ball is on your 45 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008539,false,finalized,5,11/20/2015 22:01:57,punt,0.6449,It is fourth down and inches. The ball is on your 45 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008540,false,finalized,5,11/20/2015 20:45:19,punt,0.601,It is fourth down and inches. The ball is on your 45 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008541,false,finalized,5,11/21/2015 00:43:35,Don't know / it depends,0.5893,It is fourth down and inches. The ball is on your 45 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008542,false,finalized,5,11/20/2015 22:53:18,punt,0.5963,It is fourth down and inches. The ball is on your 45 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008543,false,finalized,5,11/21/2015 18:30:57,punt,0.5894,It is fourth down and inches. The ball is on your 45 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008544,false,finalized,5,11/20/2015 12:56:18,Don't know / it depends,0.6042,It is fourth down and inches. The ball is on your 45 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008545,false,finalized,5,11/19/2015 16:11:52,run,0.4078,It is fourth down and inches. The ball is on your 45 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008546,false,finalized,5,11/20/2015 19:50:57,punt,0.8039,It is fourth down and inches. The ball is on your 45 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008547,false,finalized,5,11/21/2015 04:13:33,punt,0.6019,It is fourth down and inches. The ball is on your 45 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008548,false,finalized,5,11/21/2015 12:32:00,punt,0.6259,It is fourth down and inches. The ball is on your 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831008549,false,finalized,5,11/21/2015 12:56:51,punt,0.8021,It is fourth down and inches. The ball is on your 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008550,false,finalized,5,11/21/2015 18:21:48,punt,0.7941,It is fourth down and inches. The ball is on your 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008551,false,finalized,5,11/20/2015 20:13:23,Don't know / it depends,0.7814,It is fourth down and inches. The ball is on your 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831008552,false,finalized,5,11/18/2015 21:55:57,punt,0.7786,It is fourth down and inches. The ball is on your 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008553,false,finalized,5,11/21/2015 14:41:29,punt,1.0,It is fourth down and inches. The ball is on your 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008554,false,finalized,5,11/20/2015 23:22:47,run,0.5658,It is fourth down and inches. The ball is on your 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008555,false,finalized,5,11/21/2015 16:07:38,Don't know / it depends,0.4109,It is fourth down and inches. The ball is on your 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008556,false,finalized,5,11/19/2015 22:54:23,punt,0.8083,It is fourth down and inches. The ball is on your 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008557,false,finalized,5,11/20/2015 19:24:03,punt,0.784,It is fourth down and inches. The ball is on your 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008558,false,finalized,5,11/21/2015 19:04:19,punt,0.4116,It is fourth down and 3. Would you:,, punt, kick a field goal, run, pass, kneel down
831008559,false,finalized,5,11/21/2015 00:15:24,Don't know / it depends,0.8142, You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008560,false,finalized,5,11/19/2015 19:23:48,kick a field goal,0.6036,It is fourth down and 3. The ball is on your opponent's 1 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008561,false,finalized,5,11/20/2015 10:36:02,kick a field goal,0.8162,It is fourth down and 3. The ball is on your opponent's 5 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008562,false,finalized,5,11/18/2015 21:08:48,kick a field goal,0.7944,It is fourth down and 3. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008563,false,finalized,5,11/19/2015 19:30:14,kick a field goal,0.6036,It is fourth down and 3. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008564,false,finalized,5,11/19/2015 05:23:03,punt,0.813,It is fourth down and 3. The ball is on your 45 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008565,false,finalized,5,11/21/2015 02:19:50,punt,0.7874,It is fourth down and 3. The ball is on your 20 yardline. It is the first quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008566,false,finalized,5,11/21/2015 14:17:22,kick a field goal,0.7836,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008567,false,finalized,5,11/21/2015 14:22:27,kick a field goal,0.8107,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008568,false,finalized,5,11/21/2015 04:07:52,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008569,false,finalized,5,11/21/2015 09:18:42,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008570,false,finalized,5,11/21/2015 01:27:02,pass,0.4251,It is fourth down and 3. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008571,false,finalized,5,11/19/2015 04:33:06,punt,0.4104,It is fourth down and 3. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008572,false,finalized,5,11/19/2015 02:55:50,kick a field goal,0.8218,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008573,false,finalized,5,11/20/2015 20:47:49,kick a field goal,0.6241,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008574,false,finalized,5,11/19/2015 15:37:22,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008575,false,finalized,5,11/18/2015 20:40:09,kick a field goal,0.6208,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008576,false,finalized,5,11/18/2015 22:01:19,punt,1.0,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008577,false,finalized,5,11/19/2015 18:11:51,punt,0.6018,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008578,false,finalized,5,11/21/2015 14:02:00,kick a field goal,0.6113,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008579,false,finalized,5,11/21/2015 03:02:29,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008580,false,finalized,5,11/21/2015 09:14:31,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008581,false,finalized,5,11/19/2015 19:36:44,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008582,false,finalized,5,11/20/2015 21:04:29,punt,1.0,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008583,false,finalized,5,11/21/2015 09:18:28,punt,0.5774,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008584,false,finalized,5,11/19/2015 07:12:55,kick a field goal,0.6087,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008585,false,finalized,5,11/20/2015 15:29:22,kick a field goal,0.6184,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008586,false,finalized,5,11/20/2015 20:45:19,kick a field goal,0.7936,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008588,false,finalized,5,11/20/2015 12:53:11,kick a field goal,0.786,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008589,false,finalized,5,11/21/2015 02:57:44,punt,1.0,It is fourth down and 3. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008590,false,finalized,5,11/19/2015 05:23:03,punt,0.7933,It is fourth down and 3. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008591,false,finalized,5,11/19/2015 13:18:40,kick a field goal,0.7952,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008592,false,finalized,5,11/19/2015 19:23:48,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008593,false,finalized,5,11/19/2015 11:26:08,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008594,false,finalized,5,11/21/2015 03:42:55,kick a field goal,0.7963,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008595,false,finalized,5,11/21/2015 02:49:29,pass,0.809,It is fourth down and 3. The ball is on your 45 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008596,false,finalized,5,11/20/2015 18:20:26,pass,0.7912,It is fourth down and 3. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008597,false,finalized,5,11/20/2015 19:24:03,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008598,false,finalized,5,11/19/2015 08:32:19,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008599,false,finalized,5,11/21/2015 05:03:26,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008600,false,finalized,5,11/21/2015 02:44:32,kick a field goal,0.7761,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008601,false,finalized,5,11/20/2015 14:57:21,punt,0.4112,It is fourth down and 3. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008602,false,finalized,5,11/19/2015 13:28:10,pass,0.6036,It is fourth down and 3. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008603,false,finalized,5,11/19/2015 13:39:47,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 1 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008604,false,finalized,5,11/19/2015 10:47:23,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 5 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008605,false,finalized,5,11/20/2015 18:44:45,kick a field goal,1.0,It is fourth down and 3. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008606,false,finalized,5,11/19/2015 15:23:07,kick a field goal,0.6176,It is fourth down and 3. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831008607,false,finalized,5,11/19/2015 15:50:24,punt,0.7864,It is fourth down and 3. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
